,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name,album_name,short_album_name,release_date,album_id
159,0.49,0.174,7.0,-19.774,0.0,0.0527,0.968,0.728,0.061,0.37,76.513,audio_features,3J4hgZpWQnIWx6vgAZfCRR,spotify:track:3J4hgZpWQnIWx6vgAZfCRR,https://api.spotify.com/v1/tracks/3J4hgZpWQnIWx6vgAZfCRR,https://api.spotify.com/v1/audio-analysis/3J4hgZpWQnIWx6vgAZfCRR,405067.0,4.0,"Violin Sonata No. 5 in F Major, Op. 24 ""Spring"": IV Rondo (Allegro ma non troppo","Beethoven: Violin Sonatas Nos. 4, 5 & 7","Beethoven: Violin Sonatas Nos. 4, 5 & 7",2021-03-26,4EjucVcCJspllgAJQX09PL
158,0.544,0.221,9.0,-19.468,0.0,0.041,0.955,0.915,0.104,0.605,135.802,audio_features,2I9lwgP8bE6zeTXEQcLwiv,spotify:track:2I9lwgP8bE6zeTXEQcLwiv,https://api.spotify.com/v1/tracks/2I9lwgP8bE6zeTXEQcLwiv,https://api.spotify.com/v1/audio-analysis/2I9lwgP8bE6zeTXEQcLwiv,69627.0,3.0,"Violin Sonata No. 5 in F Major, Op. 24 ""Spring"": III. Scherzo (Allegro molto)","Beethoven: Violin Sonatas Nos. 4, 5 & 7","Beethoven: Violin Sonatas Nos. 4, 5 & 7",2021-03-26,4EjucVcCJspllgAJQX09PL
161,0.355,0.0572,8.0,-25.574,1.0,0.042,0.987,0.502,0.0622,0.285,130.901,audio_features,698hMSNqcsDsvABXRSW4up,spotify:track:698hMSNqcsDsvABXRSW4up,https://api.spotify.com/v1/tracks/698hMSNqcsDsvABXRSW4up,https://api.spotify.com/v1/audio-analysis/698hMSNqcsDsvABXRSW4up,456293.0,4.0,"Violin Sonata No. 7 in C Minor, Op. 30 No. 2: II. Adagio cantabile","Beethoven: Violin Sonatas Nos. 4, 5 & 7","Beethoven: Violin Sonatas Nos. 4, 5 & 7",2021-03-26,4EjucVcCJspllgAJQX09PL
156,0.41,0.126,0.0,-19.247,1.0,0.0401,0.964,0.773,0.0548,0.242,139.29,audio_features,7N055TNBsDi5PLcZabGbBN,spotify:track:7N055TNBsDi5PLcZabGbBN,https://api.spotify.com/v1/tracks/7N055TNBsDi5PLcZabGbBN,https://api.spotify.com/v1/audio-analysis/7N055TNBsDi5PLcZabGbBN,606907.0,4.0,"Violin Sonata No. 5 in F Major, Op. 24 ""Spring"": I. Allegro","Beethoven: Violin Sonatas Nos. 4, 5 & 7","Beethoven: Violin Sonatas Nos. 4, 5 & 7",2021-03-26,4EjucVcCJspllgAJQX09PL
155,0.379,0.137,5.0,-19.898,1.0,0.0443,0.972,0.196,0.162,0.203,144.852,audio_features,4nAdJLZA1R03ZplHp9mrtM,spotify:track:4nAdJLZA1R03ZplHp9mrtM,https://api.spotify.com/v1/tracks/4nAdJLZA1R03ZplHp9mrtM,https://api.spotify.com/v1/audio-analysis/4nAdJLZA1R03ZplHp9mrtM,315640.0,4.0,"Violin Sonata No. 4 in A Minor, Op. 23: III. Allegro molto","Beethoven: Violin Sonatas Nos. 4, 5 & 7","Beethoven: Violin Sonatas Nos. 4, 5 & 7",2021-03-26,4EjucVcCJspllgAJQX09PL
153,0.426,0.213,9.0,-16.833,0.0,0.055,0.978,0.67,0.125,0.316,129.762,audio_features,1q2eNiIXMFb57cF2hFoTPp,spotify:track:1q2eNiIXMFb57cF2hFoTPp,https://api.spotify.com/v1/tracks/1q2eNiIXMFb57cF2hFoTPp,https://api.spotify.com/v1/audio-analysis/1q2eNiIXMFb57cF2hFoTPp,455427.0,4.0,"Violin Sonata No. 4 in A Minor, Op. 23: I. Presto","Beethoven: Violin Sonatas Nos. 4, 5 & 7","Beethoven: Violin Sonatas Nos. 4, 5 & 7",2021-03-26,4EjucVcCJspllgAJQX09PL
152,0.402,0.122,9.0,-16.964,1.0,0.0443,0.981,0.767,0.0891,0.342,133.515,audio_features,2bW1Mfs8gwLxHhDs8gAFZ2,spotify:track:2bW1Mfs8gwLxHhDs8gAFZ2,https://api.spotify.com/v1/tracks/2bW1Mfs8gwLxHhDs8gAFZ2,https://api.spotify.com/v1/audio-analysis/2bW1Mfs8gwLxHhDs8gAFZ2,498880.0,4.0,"Violin Sonata No. 6 in A Major, Op. 30, No. 1: III. Allegretto con variazioni","Beethoven: Violin Sonatas No. 5, Op. 24 ""Spring"" & No. 6, Op. 30/1","Beethoven: Violin Sonatas No. 5, Op. 24 ""Spring"" & No. 6, Op. 30/1",2021-03-26,0b1egfkfTWdqjIDRgGx2C5
151,0.2,0.102,2.0,-21.757,1.0,0.0465,0.974,0.43,0.109,0.122,84.035,audio_features,2otcvqaFcKpKlgYW2S9xSj,spotify:track:2otcvqaFcKpKlgYW2S9xSj,https://api.spotify.com/v1/tracks/2otcvqaFcKpKlgYW2S9xSj,https://api.spotify.com/v1/audio-analysis/2otcvqaFcKpKlgYW2S9xSj,459373.0,3.0,"Violin Sonata No. 6 in A Major, Op. 30, No. 1: II. Adagio molto espressivo","Beethoven: Violin Sonatas No. 5, Op. 24 ""Spring"" & No. 6, Op. 30/1","Beethoven: Violin Sonatas No. 5, Op. 24 ""Spring"" & No. 6, Op. 30/1",2021-03-26,0b1egfkfTWdqjIDRgGx2C5
157,0.202,0.034,10.0,-26.777,1.0,0.0405,0.984,0.655,0.0613,0.124,176.96,audio_features,4SxEPrm9zBQqJjpNDKYcCc,spotify:track:4SxEPrm9zBQqJjpNDKYcCc,https://api.spotify.com/v1/tracks/4SxEPrm9zBQqJjpNDKYcCc,https://api.spotify.com/v1/audio-analysis/4SxEPrm9zBQqJjpNDKYcCc,320453.0,4.0,"Violin Sonata No. 5 in F Major, Op. 24 ""Spring"": II. Adagio molto espressivo","Beethoven: Violin Sonatas Nos. 4, 5 & 7","Beethoven: Violin Sonatas Nos. 4, 5 & 7",2021-03-26,4EjucVcCJspllgAJQX09PL
105,0.358,0.111,4.0,-27.491,1.0,0.0379,0.987,0.949,0.122,0.106,79.582,audio_features,7FEjHXHUALGm48GKTPm8Bw,spotify:track:7FEjHXHUALGm48GKTPm8Bw,https://api.spotify.com/v1/tracks/7FEjHXHUALGm48GKTPm8Bw,https://api.spotify.com/v1/audio-analysis/7FEjHXHUALGm48GKTPm8Bw,90480.0,3.0,"Piano Sonata No. 21 in C Major, Op. 53 ""Waldstein"": I. Allegro con brio",Beethoven - Spring,Beethoven - Spring,2021-03-27,7GSAZpXNzSpymIbMlMmb5C
111,0.601,0.11,5.0,-18.378,0.0,0.223,0.989,0.903,0.167,0.504,111.483,audio_features,6y6aFYH2Fx9pLkZijXhLZP,spotify:track:6y6aFYH2Fx9pLkZijXhLZP,https://api.spotify.com/v1/tracks/6y6aFYH2Fx9pLkZijXhLZP,https://api.spotify.com/v1/audio-analysis/6y6aFYH2Fx9pLkZijXhLZP,59613.0,4.0,"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto",Beethoven - Spring,Beethoven - Spring,2021-03-27,7GSAZpXNzSpymIbMlMmb5C
110,0.63,0.00175,0.0,-32.73,1.0,0.106,0.995,0.832,0.061,0.202,100.041,audio_features,5J73NL2GtekthrfRMxlZ34,spotify:track:5J73NL2GtekthrfRMxlZ34,https://api.spotify.com/v1/tracks/5J73NL2GtekthrfRMxlZ34,https://api.spotify.com/v1/audio-analysis/5J73NL2GtekthrfRMxlZ34,93613.0,4.0,"Piano Sonata No. 32 in C Minor, Op. 111: II. Arietta. Adagio molto semplice e cantabile",Beethoven - Spring,Beethoven - Spring,2021-03-27,7GSAZpXNzSpymIbMlMmb5C
109,0.409,0.0663,3.0,-26.518,1.0,0.0459,0.993,0.889,0.0944,0.502,127.72,audio_features,5QLviQd6cug2okhI1WnsKG,spotify:track:5QLviQd6cug2okhI1WnsKG,https://api.spotify.com/v1/tracks/5QLviQd6cug2okhI1WnsKG,https://api.spotify.com/v1/audio-analysis/5QLviQd6cug2okhI1WnsKG,172227.0,4.0,"3 Sonatas for Piano, WoO 47: 1. Sonata in E-Flat Major: III. Rondo vivace",Beethoven - Spring,Beethoven - Spring,2021-03-27,7GSAZpXNzSpymIbMlMmb5C
108,0.391,0.0278,8.0,-23.889,1.0,0.0605,0.993,0.936,0.162,0.11,137.603,audio_features,2becSlzTlXvhqomO5NtdwP,spotify:track:2becSlzTlXvhqomO5NtdwP,https://api.spotify.com/v1/tracks/2becSlzTlXvhqomO5NtdwP,https://api.spotify.com/v1/audio-analysis/2becSlzTlXvhqomO5NtdwP,81413.0,3.0,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": I. Allegro assai",Beethoven - Spring,Beethoven - Spring,2021-03-27,7GSAZpXNzSpymIbMlMmb5C
107,0.434,0.0787,0.0,-23.594,1.0,0.0377,0.992,0.887,0.131,0.582,141.909,audio_features,2m7zDHeDFFxDZzagZVEaN7,spotify:track:2m7zDHeDFFxDZzagZVEaN7,https://api.spotify.com/v1/tracks/2m7zDHeDFFxDZzagZVEaN7,https://api.spotify.com/v1/audio-analysis/2m7zDHeDFFxDZzagZVEaN7,180000.0,3.0,"Piano Sonata No.3 In C, Op.2 No.3: 3. Scherzo (Allegro)",Beethoven - Spring,Beethoven - Spring,2021-03-27,7GSAZpXNzSpymIbMlMmb5C
106,0.485,0.00672,2.0,-32.2,0.0,0.108,0.996,0.947,0.0978,0.524,131.445,audio_features,5zWy2u0AOSWmtZMCpowLgv,spotify:track:5zWy2u0AOSWmtZMCpowLgv,https://api.spotify.com/v1/tracks/5zWy2u0AOSWmtZMCpowLgv,https://api.spotify.com/v1/audio-analysis/5zWy2u0AOSWmtZMCpowLgv,88173.0,4.0,"Piano Sonata No. 15 in D Major, Op. 28 ""Pastorale"": II. Andante",Beethoven - Spring,Beethoven - Spring,2021-03-27,7GSAZpXNzSpymIbMlMmb5C
104,0.512,0.069,9.0,-24.026,1.0,0.0402,0.993,0.907,0.135,0.297,82.581,audio_features,5NxW2P1y1HPhu0mZYAJd8y,spotify:track:5NxW2P1y1HPhu0mZYAJd8y,https://api.spotify.com/v1/tracks/5NxW2P1y1HPhu0mZYAJd8y,https://api.spotify.com/v1/audio-analysis/5NxW2P1y1HPhu0mZYAJd8y,209000.0,3.0,"Piano Sonata No.2 In A, Op.2 No.2: 3. Scherzo (Allegretto)",Beethoven - Spring,Beethoven - Spring,2021-03-27,7GSAZpXNzSpymIbMlMmb5C
97,0.161,0.0121,11.0,-39.102,0.0,0.0456,0.996,0.748,0.114,0.472,137.53,audio_features,6Rz0gClgqrvLW8on6MVSbc,spotify:track:6Rz0gClgqrvLW8on6MVSbc,https://api.spotify.com/v1/tracks/6Rz0gClgqrvLW8on6MVSbc,https://api.spotify.com/v1/audio-analysis/6Rz0gClgqrvLW8on6MVSbc,81693.0,3.0,"Piano Sonata No.14 In C Sharp Minor, Op.27 No.2 -: I. Adagio sostenuto",Beethoven - Spring,Beethoven - Spring,2021-03-27,7GSAZpXNzSpymIbMlMmb5C
102,0.445,0.0639,10.0,-22.303,1.0,0.0409,0.994,0.913,0.309,0.434,113.321,audio_features,19iAhdkcILM1Kd4qCKeV4e,spotify:track:19iAhdkcILM1Kd4qCKeV4e,https://api.spotify.com/v1/tracks/19iAhdkcILM1Kd4qCKeV4e,https://api.spotify.com/v1/audio-analysis/19iAhdkcILM1Kd4qCKeV4e,65187.0,1.0,"Piano Sonata No. 26 in E-Flat Major, Op. 81a ""Les Adieux"": I. Das Lebewohl. Adagio - Allegro",Beethoven - Spring,Beethoven - Spring,2021-03-27,7GSAZpXNzSpymIbMlMmb5C
101,0.5,0.00276,4.0,-32.718,1.0,0.0532,0.996,0.885,0.0775,0.311,104.991,audio_features,58PgMyIZeWtjgrUMonLmJR,spotify:track:58PgMyIZeWtjgrUMonLmJR,https://api.spotify.com/v1/tracks/58PgMyIZeWtjgrUMonLmJR,https://api.spotify.com/v1/audio-analysis/58PgMyIZeWtjgrUMonLmJR,85653.0,4.0,"Piano Sonata No. 30 in E Major, Op. 109: III. Gesangvoll, mit innigster Empfindung. Andante molto cantabile ed espressivo",Beethoven - Spring,Beethoven - Spring,2021-03-27,7GSAZpXNzSpymIbMlMmb5C
100,0.387,0.147,8.0,-22.538,1.0,0.0452,0.993,0.906,0.197,0.124,63.302,audio_features,35ToXUTomPpE3WACIGhqvy,spotify:track:35ToXUTomPpE3WACIGhqvy,https://api.spotify.com/v1/tracks/35ToXUTomPpE3WACIGhqvy,https://api.spotify.com/v1/audio-analysis/35ToXUTomPpE3WACIGhqvy,107987.0,4.0,"Piano Sonata No. 13 in E-Flat Major, Op. 27 No. 1: II. Allegro molto e vivace",Beethoven - Spring,Beethoven - Spring,2021-03-27,7GSAZpXNzSpymIbMlMmb5C
99,0.286,0.0987,4.0,-21.853,0.0,0.0382,0.991,0.902,0.259,0.267,80.134,audio_features,31NecMyEGTEMpNf8vA4KmE,spotify:track:31NecMyEGTEMpNf8vA4KmE,https://api.spotify.com/v1/tracks/31NecMyEGTEMpNf8vA4KmE,https://api.spotify.com/v1/audio-analysis/31NecMyEGTEMpNf8vA4KmE,147520.0,4.0,"Piano Sonata No. 30 in E Major, Op. 109: II. Prestissimo",Beethoven - Spring,Beethoven - Spring,2021-03-27,7GSAZpXNzSpymIbMlMmb5C
98,0.424,0.00348,8.0,-34.55,1.0,0.0797,0.996,0.923,0.0846,0.48,101.811,audio_features,1KYxXxlclT79ay8RpgVxek,spotify:track:1KYxXxlclT79ay8RpgVxek,https://api.spotify.com/v1/tracks/1KYxXxlclT79ay8RpgVxek,https://api.spotify.com/v1/audio-analysis/1KYxXxlclT79ay8RpgVxek,76880.0,4.0,"Piano Sonata No. 8 in C Minor, Op. 13: II. Adagio cantabile",Beethoven - Spring,Beethoven - Spring,2021-03-27,7GSAZpXNzSpymIbMlMmb5C
112,0.297,0.021,2.0,-29.157,0.0,0.0469,0.996,0.941,0.0748,0.387,70.768,audio_features,227ndYPo8lJWlAj1QwYXI4,spotify:track:227ndYPo8lJWlAj1QwYXI4,https://api.spotify.com/v1/tracks/227ndYPo8lJWlAj1QwYXI4,https://api.spotify.com/v1/audio-analysis/227ndYPo8lJWlAj1QwYXI4,83040.0,4.0,"Bagatelle in A Minor, WoO 59 ""Für Elise""",Beethoven - Spring,Beethoven - Spring,2021-03-27,7GSAZpXNzSpymIbMlMmb5C
96,0.466,0.0476,1.0,-26.323,1.0,0.071,0.995,0.91,0.201,0.578,180.585,audio_features,42DD9iO80thuup01dbpr3i,spotify:track:42DD9iO80thuup01dbpr3i,https://api.spotify.com/v1/tracks/42DD9iO80thuup01dbpr3i,https://api.spotify.com/v1/audio-analysis/42DD9iO80thuup01dbpr3i,152000.0,3.0,"Piano Sonata No.14 In C Sharp Minor, Op.27 No.2 -""Moonlight"": 2. Allegretto",Beethoven - Spring,Beethoven - Spring,2021-03-27,7GSAZpXNzSpymIbMlMmb5C
95,0.506,0.145,5.0,-21.925,0.0,0.0481,0.992,0.927,0.0883,0.515,124.499,audio_features,1DgUFoNkowUPcCvwl8uBWe,spotify:track:1DgUFoNkowUPcCvwl8uBWe,https://api.spotify.com/v1/tracks/1DgUFoNkowUPcCvwl8uBWe,https://api.spotify.com/v1/audio-analysis/1DgUFoNkowUPcCvwl8uBWe,132333.0,4.0,"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto",Beethoven - Spring,Beethoven - Spring,2021-03-27,7GSAZpXNzSpymIbMlMmb5C
103,0.468,0.0164,1.0,-28.644,1.0,0.042,0.995,0.857,0.0812,0.345,107.868,audio_features,2jaH5RCtEBtFx3xSy8x2ll,spotify:track:2jaH5RCtEBtFx3xSy8x2ll,https://api.spotify.com/v1/tracks/2jaH5RCtEBtFx3xSy8x2ll,https://api.spotify.com/v1/audio-analysis/2jaH5RCtEBtFx3xSy8x2ll,127933.0,4.0,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",Beethoven - Spring,Beethoven - Spring,2021-03-27,7GSAZpXNzSpymIbMlMmb5C
113,0.238,0.152,0.0,-22.432,0.0,0.0415,0.992,0.871,0.184,0.393,87.777,audio_features,4vOdjvt1ozk2AKsHEmlsJD,spotify:track:4vOdjvt1ozk2AKsHEmlsJD,https://api.spotify.com/v1/tracks/4vOdjvt1ozk2AKsHEmlsJD,https://api.spotify.com/v1/audio-analysis/4vOdjvt1ozk2AKsHEmlsJD,304760.0,4.0,"Piano Sonata No.8 In C Minor, Op.13 -""Pathétique"": 3. Rondo (Allegro)",Beethoven - Spring,Beethoven - Spring,2021-03-27,7GSAZpXNzSpymIbMlMmb5C
132,0.271,0.00235,10.0,-27.735,0.0,0.0482,0.994,0.316,0.0891,0.23,65.135,audio_features,4IUahKyyBthPFcGclu7mzm,spotify:track:4IUahKyyBthPFcGclu7mzm,https://api.spotify.com/v1/tracks/4IUahKyyBthPFcGclu7mzm,https://api.spotify.com/v1/audio-analysis/4IUahKyyBthPFcGclu7mzm,104093.0,4.0,"Variations on Mozart's ""La ci darem la mano"": Variation 6 (Lento espressivo)",Springtime Beethoven,Springtime Beethoven,2021-03-27,2yG57wTcnr2Ma4NEsR3xUT
115,0.419,0.0735,5.0,-17.706,1.0,0.0295,0.961,0.218,0.143,0.15,97.584,audio_features,55FmDHC8qMmW58siriELWt,spotify:track:55FmDHC8qMmW58siriELWt,https://api.spotify.com/v1/tracks/55FmDHC8qMmW58siriELWt,https://api.spotify.com/v1/audio-analysis/55FmDHC8qMmW58siriELWt,78920.0,4.0,"Symphony No. 6 in F Major, Op. 68: I. Erwachen heiterer Empfindungen bei der Ankunft auf dem Lande: Allegro ma non troppo",Springtime Beethoven,Springtime Beethoven,2021-03-27,2yG57wTcnr2Ma4NEsR3xUT
114,0.462,0.00286,8.0,-27.427,1.0,0.0744,0.992,0.904,0.135,0.055,126.173,audio_features,1T084XwUJag6pqOk25ezp1,spotify:track:1T084XwUJag6pqOk25ezp1,https://api.spotify.com/v1/tracks/1T084XwUJag6pqOk25ezp1,https://api.spotify.com/v1/audio-analysis/1T084XwUJag6pqOk25ezp1,181987.0,4.0,"Piano Sonata No. 13 in E-Flat Major, Op. 27 No. 1: III. Adagio con espressione",Beethoven - Spring,Beethoven - Spring,2021-03-27,7GSAZpXNzSpymIbMlMmb5C
134,0.804,0.579,0.0,-13.362,1.0,0.0313,0.958,0.899,0.0911,0.584,98.526,audio_features,4ElqrTLGt1sIWD4d0SF9Qm,spotify:track:4ElqrTLGt1sIWD4d0SF9Qm,https://api.spotify.com/v1/tracks/4ElqrTLGt1sIWD4d0SF9Qm,https://api.spotify.com/v1/audio-analysis/4ElqrTLGt1sIWD4d0SF9Qm,89907.0,4.0,"March for Military Music in F Major, WoO 18",Springtime Beethoven,Springtime Beethoven,2021-03-27,2yG57wTcnr2Ma4NEsR3xUT
133,0.51,0.164,9.0,-18.689,1.0,0.0426,0.942,0.116,0.216,0.712,124.871,audio_features,3xNxaBV9VBqq8GMOh7iDrN,spotify:track:3xNxaBV9VBqq8GMOh7iDrN,https://api.spotify.com/v1/tracks/3xNxaBV9VBqq8GMOh7iDrN,https://api.spotify.com/v1/audio-analysis/3xNxaBV9VBqq8GMOh7iDrN,154000.0,4.0,"Violin Concerto in D, Op.61: 3. Rondo (Allegro)",Springtime Beethoven,Springtime Beethoven,2021-03-27,2yG57wTcnr2Ma4NEsR3xUT
130,0.257,0.0559,7.0,-28.836,1.0,0.0747,0.832,0.865,0.205,0.348,66.703,audio_features,3D6KVv3EtKTwbXpDgEvpHe,spotify:track:3D6KVv3EtKTwbXpDgEvpHe,https://api.spotify.com/v1/tracks/3D6KVv3EtKTwbXpDgEvpHe,https://api.spotify.com/v1/audio-analysis/3D6KVv3EtKTwbXpDgEvpHe,129973.0,3.0,"5 Pieces for Musical Clock, WoO 33: 3. Allegro in G Major",Springtime Beethoven,Springtime Beethoven,2021-03-27,2yG57wTcnr2Ma4NEsR3xUT
129,0.58,0.335,0.0,-14.019,1.0,0.0376,0.893,0.811,0.13,0.858,122.399,audio_features,4LdVU8tFprxsn5ENg113rF,spotify:track:4LdVU8tFprxsn5ENg113rF,https://api.spotify.com/v1/tracks/4LdVU8tFprxsn5ENg113rF,https://api.spotify.com/v1/audio-analysis/4LdVU8tFprxsn5ENg113rF,66080.0,4.0,"12 Contredanses, WoO 14: 10. Contredanse - Trio in C Major",Springtime Beethoven,Springtime Beethoven,2021-03-27,2yG57wTcnr2Ma4NEsR3xUT
128,0.678,0.212,10.0,-17.401,1.0,0.051,0.986,0.979,0.311,0.762,123.342,audio_features,4Xhaxyo6vIxlaiRn0bwUuu,spotify:track:4Xhaxyo6vIxlaiRn0bwUuu,https://api.spotify.com/v1/tracks/4Xhaxyo6vIxlaiRn0bwUuu,https://api.spotify.com/v1/audio-analysis/4Xhaxyo6vIxlaiRn0bwUuu,33360.0,3.0,"12 Contredanses, WoO 14: 4. Contredanse in B Major",Springtime Beethoven,Springtime Beethoven,2021-03-27,2yG57wTcnr2Ma4NEsR3xUT
127,,,,,,,,,,,,,,,,,,,"11 Bagatelles, Op. 119: 10. Allegramente",Springtime Beethoven,Springtime Beethoven,2021-03-27,2yG57wTcnr2Ma4NEsR3xUT
126,0.405,0.229,2.0,-18.159,1.0,0.0388,0.94,0.00162,0.136,0.687,184.457,audio_features,25QfuvdHLgeipnNT1jYiwc,spotify:track:25QfuvdHLgeipnNT1jYiwc,https://api.spotify.com/v1/tracks/25QfuvdHLgeipnNT1jYiwc,https://api.spotify.com/v1/audio-analysis/25QfuvdHLgeipnNT1jYiwc,83800.0,3.0,"12 German Dances, WoO 8: 10. German Dance in D Major",Springtime Beethoven,Springtime Beethoven,2021-03-27,2yG57wTcnr2Ma4NEsR3xUT
125,0.396,0.0501,2.0,-23.873,1.0,0.0435,0.918,0.74,0.23,0.272,130.205,audio_features,2Hmppx2zwn72la1g7HYYG0,spotify:track:2Hmppx2zwn72la1g7HYYG0,https://api.spotify.com/v1/tracks/2Hmppx2zwn72la1g7HYYG0,https://api.spotify.com/v1/audio-analysis/2Hmppx2zwn72la1g7HYYG0,55187.0,4.0,"Musik zu einem Ritterballett (1790-91), WoO 1: Deutscher Gesang (da capo) (III)",Springtime Beethoven,Springtime Beethoven,2021-03-27,2yG57wTcnr2Ma4NEsR3xUT
131,0.302,0.0456,2.0,-22.74,1.0,0.0375,0.889,0.151,0.31,0.317,142.553,audio_features,5MQoxMOYztDDdfFnqyT1z9,spotify:track:5MQoxMOYztDDdfFnqyT1z9,https://api.spotify.com/v1/tracks/5MQoxMOYztDDdfFnqyT1z9,https://api.spotify.com/v1/audio-analysis/5MQoxMOYztDDdfFnqyT1z9,55360.0,4.0,"Musik zu einem Ritterballett (1790-91), WoO 1: Deutscher Gesang (da capo) (II)",Springtime Beethoven,Springtime Beethoven,2021-03-27,2yG57wTcnr2Ma4NEsR3xUT
123,0.531,0.0556,3.0,-18.604,1.0,0.0314,0.992,0.843,0.0836,0.551,76.487,audio_features,43BTXEAniIa3BuNYszte9B,spotify:track:43BTXEAniIa3BuNYszte9B,https://api.spotify.com/v1/tracks/43BTXEAniIa3BuNYszte9B,https://api.spotify.com/v1/audio-analysis/43BTXEAniIa3BuNYszte9B,97813.0,1.0,"12 German Dances, WoO 8: 5. German Dance in E Major",Springtime Beethoven,Springtime Beethoven,2021-03-27,2yG57wTcnr2Ma4NEsR3xUT
122,0.404,0.048,0.0,-27.417,1.0,0.0501,0.995,0.908,0.11,0.163,86.768,audio_features,2FGnxio0g0ilbCC29irD1R,spotify:track:2FGnxio0g0ilbCC29irD1R,https://api.spotify.com/v1/tracks/2FGnxio0g0ilbCC29irD1R,https://api.spotify.com/v1/audio-analysis/2FGnxio0g0ilbCC29irD1R,87933.0,3.0,"11 Bagatelles, Op. 119: 8. Moderato cantabile",Springtime Beethoven,Springtime Beethoven,2021-03-27,2yG57wTcnr2Ma4NEsR3xUT
121,0.51,0.141,0.0,-14.864,1.0,0.0312,0.991,0.715,0.0989,0.4,79.862,audio_features,2R5ZxjSjqUgVyW1fN4IQJR,spotify:track:2R5ZxjSjqUgVyW1fN4IQJR,https://api.spotify.com/v1/tracks/2R5ZxjSjqUgVyW1fN4IQJR,https://api.spotify.com/v1/audio-analysis/2R5ZxjSjqUgVyW1fN4IQJR,59080.0,3.0,"12 German Dances, WoO 8: 1. German Dance in C Major",Springtime Beethoven,Springtime Beethoven,2021-03-27,2yG57wTcnr2Ma4NEsR3xUT
120,0.59,0.0466,2.0,-24.086,1.0,0.0526,0.922,0.778,0.11,0.336,115.348,audio_features,1cbIqI9ut5rWR5wlppkoEQ,spotify:track:1cbIqI9ut5rWR5wlppkoEQ,https://api.spotify.com/v1/tracks/1cbIqI9ut5rWR5wlppkoEQ,https://api.spotify.com/v1/audio-analysis/1cbIqI9ut5rWR5wlppkoEQ,54267.0,3.0,"6 Ländler for 2 Violins And Bass, WoO 15: No. 1 in D Major",Springtime Beethoven,Springtime Beethoven,2021-03-27,2yG57wTcnr2Ma4NEsR3xUT
119,0.355,0.173,7.0,-23.491,1.0,0.0318,0.989,0.865,0.13,0.346,89.888,audio_features,4ABLkCgfeRjwI4RN05jjAx,spotify:track:4ABLkCgfeRjwI4RN05jjAx,https://api.spotify.com/v1/tracks/4ABLkCgfeRjwI4RN05jjAx,https://api.spotify.com/v1/audio-analysis/4ABLkCgfeRjwI4RN05jjAx,59333.0,4.0,"11 Bagatelles, Op. 119: 2. Andante con moto",Springtime Beethoven,Springtime Beethoven,2021-03-27,2yG57wTcnr2Ma4NEsR3xUT
118,0.472,0.0672,9.0,-18.358,1.0,0.0443,0.989,0.0784,0.153,0.48,89.73,audio_features,6BnyV1kapsb7LkzwJFsqv8,spotify:track:6BnyV1kapsb7LkzwJFsqv8,https://api.spotify.com/v1/tracks/6BnyV1kapsb7LkzwJFsqv8,https://api.spotify.com/v1/audio-analysis/6BnyV1kapsb7LkzwJFsqv8,84907.0,3.0,"12 German Dances, WoO 8: 8. German Dance in A Major",Springtime Beethoven,Springtime Beethoven,2021-03-27,2yG57wTcnr2Ma4NEsR3xUT
117,0.473,0.225,3.0,-17.062,1.0,0.0347,0.985,0.614,0.268,0.705,116.048,audio_features,3hpEKiMHehUHn5LYwem1gt,spotify:track:3hpEKiMHehUHn5LYwem1gt,https://api.spotify.com/v1/tracks/3hpEKiMHehUHn5LYwem1gt,https://api.spotify.com/v1/audio-analysis/3hpEKiMHehUHn5LYwem1gt,108427.0,4.0,"12 Contredanses, WoO 14: 12. Contredanse - Trio in E Major",Springtime Beethoven,Springtime Beethoven,2021-03-27,2yG57wTcnr2Ma4NEsR3xUT
116,0.377,0.156,7.0,-19.13,1.0,0.0359,0.993,0.921,0.118,0.559,131.842,audio_features,32YyWZJ5Mekhf30R1BkRjY,spotify:track:32YyWZJ5Mekhf30R1BkRjY,https://api.spotify.com/v1/tracks/32YyWZJ5Mekhf30R1BkRjY,https://api.spotify.com/v1/audio-analysis/32YyWZJ5Mekhf30R1BkRjY,127000.0,4.0,"Piano Sonata No.25 in G, Op.79: 3. Vivace",Springtime Beethoven,Springtime Beethoven,2021-03-27,2yG57wTcnr2Ma4NEsR3xUT
124,0.72,0.444,0.0,-13.314,1.0,0.0361,0.958,0.977,0.256,0.965,129.97,audio_features,2KaP05s5O7hosGoGB4I9oH,spotify:track:2KaP05s5O7hosGoGB4I9oH,https://api.spotify.com/v1/tracks/2KaP05s5O7hosGoGB4I9oH,https://api.spotify.com/v1/audio-analysis/2KaP05s5O7hosGoGB4I9oH,76373.0,4.0,"12 Contredanses, WoO 14: 6. Contredanse - Trio in C Major",Springtime Beethoven,Springtime Beethoven,2021-03-27,2yG57wTcnr2Ma4NEsR3xUT
